stand behind,drive,[1],['wear']
stand behind,eat,[1],['wear']
stand behind,park on,[1],['wear']
stand behind,lying on,[1],['wear']
stand behind,pull,[1],['wear']
stand behind,talk,[1],['wear']
stand behind,lean on,[1],['wear']
stand behind,sleep on,[1],['wear']
stand behind,rest on,[1],['wear']
stand behind,hit,[1],['wear']
stand behind,feed,[1],['wear']
stand behind,kick,[1],['wear']
stand behind,skate on,[1],['wear']
sit behind,on,[1],['wear']
sit behind,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
sit behind,has,[1],['wear']
sit behind,next to,[1],['wear']
sit behind,sleep next to,[1],['wear']
sit behind,sit next to,[1],['wear']
sit behind,stand next to,[1],['wear']
sit behind,park next,[1],['wear']
sit behind,walk next to,[1],['wear']
sit behind,walk past,[1],['wear']
sit behind,in,[1],['wear']
sit behind,hold,[1],['wear']
sit behind,beneath,[1],['wear']
sit behind,with,[1],['wear']
sit behind,on the top of,[1],['wear']
sit behind,sit on,[1],['wear']
sit behind,ride,[1],['wear']
sit behind,carry,[1],['wear']
sit behind,stand on,[1],['wear']
sit behind,use,[1],['wear']
sit behind,attach to,[1],['wear']
sit behind,cover,[1],['wear']
sit behind,touch,[1],['wear']
sit behind,inside,[1],['wear']
sit behind,adjacent to,[1],['wear']
sit behind,across,[1],['wear']
sit behind,contain,[1],['wear']
sit behind,drive,[1],['wear']
sit behind,eat,[1],['wear']
sit behind,park on,[1],['wear']
sit behind,lying on,[1],['wear']
sit behind,pull,[1],['wear']
sit behind,talk,[1],['wear']
sit behind,lean on,[1],['wear']
sit behind,sleep on,[1],['wear']
sit behind,rest on,[1],['wear']
sit behind,hit,[1],['wear']
sit behind,feed,[1],['wear']
sit behind,kick,[1],['wear']
sit behind,skate on,[1],['wear']
park behind,on,[1],['wear']
park behind,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
park behind,has,[1],['wear']
park behind,next to,[1],['wear']
park behind,sleep next to,[1],['wear']
park behind,sit next to,[1],['wear']
park behind,stand next to,[1],['wear']
park behind,park next,[1],['wear']
park behind,walk next to,[1],['wear']
park behind,walk past,[1],['wear']
park behind,in,[1],['wear']
park behind,hold,[1],['wear']
park behind,beneath,[1],['wear']
park behind,with,[1],['wear']
park behind,on the top of,[1],['wear']
park behind,sit on,[1],['wear']
park behind,ride,[1],['wear']
park behind,carry,[1],['wear']
park behind,stand on,[1],['wear']
park behind,use,[1],['wear']
park behind,attach to,[1],['wear']
park behind,cover,[1],['wear']
park behind,touch,[1],['wear']
park behind,inside,[1],['wear']
park behind,adjacent to,[1],['wear']
park behind,across,[1],['wear']
park behind,contain,[1],['wear']
park behind,drive,[1],['wear']
park behind,eat,[1],['wear']
park behind,park on,[1],['wear']
park behind,lying on,[1],['wear']
park behind,pull,[1],['wear']
park behind,talk,[1],['wear']
park behind,lean on,[1],['wear']
park behind,sleep on,[1],['wear']
park behind,rest on,[1],['wear']
park behind,hit,[1],['wear']
park behind,feed,[1],['wear']
park behind,kick,[1],['wear']
park behind,skate on,[1],['wear']
in the front of,on,[1],['wear']
in the front of,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
in the front of,has,[1],['wear']
in the front of,next to,[1],['wear']
in the front of,sleep next to,[1],['wear']
in the front of,sit next to,[1],['wear']
in the front of,stand next to,[1],['wear']
in the front of,park next,[1],['wear']
in the front of,walk next to,[1],['wear']
in the front of,walk past,[1],['wear']
in the front of,in,[1],['wear']
in the front of,hold,[1],['wear']
in the front of,beneath,[1],['wear']
in the front of,with,[1],['wear']
in the front of,on the top of,[1],['wear']
in the front of,sit on,[1],['wear']
in the front of,ride,[1],['wear']
in the front of,carry,[1],['wear']
in the front of,stand on,[1],['wear']
in the front of,use,[1],['wear']
in the front of,attach to,[1],['wear']
in the front of,cover,[1],['wear']
in the front of,touch,[1],['wear']
in the front of,inside,[1],['wear']
in the front of,adjacent to,[1],['wear']
in the front of,across,[1],['wear']
in the front of,contain,[1],['wear']
in the front of,drive,[1],['wear']
in the front of,eat,[1],['wear']
in the front of,park on,[1],['wear']
in the front of,lying on,[1],['wear']
in the front of,pull,[1],['wear']
in the front of,talk,[1],['wear']
in the front of,lean on,[1],['wear']
in the front of,sleep on,[1],['wear']
in the front of,rest on,[1],['wear']
in the front of,hit,[1],['wear']
in the front of,feed,[1],['wear']
in the front of,kick,[1],['wear']
in the front of,skate on,[1],['wear']
under,on,[1],['wear']
under,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
under,has,[1],['wear']
under,next to,[1],['wear']
under,sleep next to,[1],['wear']
under,sit next to,[1],['wear']
under,stand next to,[1],['wear']
under,park next,[1],['wear']
under,walk next to,[1],['wear']
under,walk past,[1],['wear']
under,in,[1],['wear']
under,hold,[1],['wear']
under,beneath,[1],['wear']
under,with,[1],['wear']
under,on the top of,[1],['wear']
under,sit on,[1],['wear']
under,ride,[1],['wear']
under,carry,[1],['wear']
under,stand on,[1],['wear']
under,use,[1],['wear']
under,attach to,[1],['wear']
under,cover,[1],['wear']
under,touch,[1],['wear']
under,inside,[1],['wear']
under,adjacent to,[1],['wear']
under,across,[1],['wear']
under,contain,[1],['wear']
under,drive,[1],['wear']
under,eat,[1],['wear']
under,park on,[1],['wear']
under,lying on,[1],['wear']
under,pull,[1],['wear']
under,talk,[1],['wear']
under,lean on,[1],['wear']
under,sleep on,[1],['wear']
under,rest on,[1],['wear']
under,hit,[1],['wear']
under,feed,[1],['wear']
under,kick,[1],['wear']
under,skate on,[1],['wear']
stand under,on,[1],['wear']
stand under,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
stand under,has,[1],['wear']
stand under,next to,[1],['wear']
stand under,sleep next to,[1],['wear']
stand under,sit next to,[1],['wear']
stand under,stand next to,[1],['wear']
stand under,park next,[1],['wear']
stand under,walk next to,[1],['wear']
stand under,walk past,[1],['wear']
stand under,in,[1],['wear']
stand under,hold,[1],['wear']
stand under,beneath,[1],['wear']
stand under,with,[1],['wear']
stand under,on the top of,[1],['wear']
stand under,sit on,[1],['wear']
stand under,ride,[1],['wear']
stand under,carry,[1],['wear']
stand under,stand on,[1],['wear']
stand under,use,[1],['wear']
stand under,attach to,[1],['wear']
stand under,cover,[1],['wear']
stand under,touch,[1],['wear']
stand under,inside,[1],['wear']
stand under,adjacent to,[1],['wear']
stand under,across,[1],['wear']
stand under,contain,[1],['wear']
stand under,drive,[1],['wear']
stand under,eat,[1],['wear']
stand under,park on,[1],['wear']
stand under,lying on,[1],['wear']
stand under,pull,[1],['wear']
stand under,talk,[1],['wear']
stand under,lean on,[1],['wear']
stand under,sleep on,[1],['wear']
stand under,rest on,[1],['wear']
stand under,hit,[1],['wear']
stand under,feed,[1],['wear']
stand under,kick,[1],['wear']
stand under,skate on,[1],['wear']
sit under,on,[1],['wear']
sit under,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
sit under,has,[1],['wear']
sit under,next to,[1],['wear']
sit under,sleep next to,[1],['wear']
sit under,sit next to,[1],['wear']
sit under,stand next to,[1],['wear']
sit under,park next,[1],['wear']
sit under,walk next to,[1],['wear']
sit under,walk past,[1],['wear']
sit under,in,[1],['wear']
sit under,hold,[1],['wear']
sit under,beneath,[1],['wear']
sit under,with,[1],['wear']
sit under,on the top of,[1],['wear']
sit under,sit on,[1],['wear']
sit under,ride,[1],['wear']
sit under,carry,[1],['wear']
sit under,stand on,[1],['wear']
sit under,use,[1],['wear']
sit under,attach to,[1],['wear']
sit under,cover,[1],['wear']
sit under,touch,[1],['wear']
sit under,inside,[1],['wear']
sit under,adjacent to,[1],['wear']
sit under,across,[1],['wear']
sit under,contain,[1],['wear']
sit under,drive,[1],['wear']
sit under,eat,[1],['wear']
sit under,park on,[1],['wear']
sit under,lying on,[1],['wear']
sit under,pull,[1],['wear']
sit under,talk,[1],['wear']
sit under,lean on,[1],['wear']
sit under,sleep on,[1],['wear']
sit under,rest on,[1],['wear']
sit under,hit,[1],['wear']
sit under,feed,[1],['wear']
sit under,kick,[1],['wear']
sit under,skate on,[1],['wear']
near,on,[1],['wear']
near,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
near,has,[1],['wear']
near,next to,[1],['wear']
near,sleep next to,[1],['wear']
near,sit next to,[1],['wear']
near,stand next to,[1],['wear']
near,park next,[1],['wear']
near,walk next to,[1],['wear']
near,walk past,[1],['wear']
near,in,[1],['wear']
near,hold,[1],['wear']
near,beneath,[1],['wear']
near,with,[1],['wear']
near,on the top of,[1],['wear']
near,sit on,[1],['wear']
near,ride,[1],['wear']
near,carry,[1],['wear']
near,stand on,[1],['wear']
near,use,[1],['wear']
near,attach to,[1],['wear']
near,cover,[1],['wear']
near,touch,[1],['wear']
near,inside,[1],['wear']
near,adjacent to,[1],['wear']
near,across,[1],['wear']
near,contain,[1],['wear']
near,drive,[1],['wear']
near,eat,[1],['wear']
near,park on,[1],['wear']
near,lying on,[1],['wear']
near,pull,[1],['wear']
near,talk,[1],['wear']
near,lean on,[1],['wear']
near,sleep on,[1],['wear']
near,rest on,[1],['wear']
near,hit,[1],['wear']
near,feed,[1],['wear']
near,kick,[1],['wear']
near,skate on,[1],['wear']
walk to,on,[1],['wear']
walk to,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
walk to,has,[1],['wear']
walk to,next to,[1],['wear']
walk to,sleep next to,[1],['wear']
walk to,sit next to,[1],['wear']
walk to,stand next to,[1],['wear']
walk to,park next,[1],['wear']
walk to,walk next to,[1],['wear']
walk to,walk past,[1],['wear']
walk to,in,[1],['wear']
walk to,hold,[1],['wear']
walk to,beneath,[1],['wear']
walk to,with,[1],['wear']
walk to,on the top of,[1],['wear']
walk to,sit on,[1],['wear']
walk to,ride,[1],['wear']
walk to,carry,[1],['wear']
walk to,stand on,[1],['wear']
walk to,use,[1],['wear']
walk to,attach to,[1],['wear']
walk to,cover,[1],['wear']
walk to,touch,[1],['wear']
walk to,inside,[1],['wear']
walk to,adjacent to,[1],['wear']
walk to,across,[1],['wear']
walk to,contain,[1],['wear']
walk to,drive,[1],['wear']
walk to,eat,[1],['wear']
walk to,park on,[1],['wear']
walk to,lying on,[1],['wear']
walk to,pull,[1],['wear']
walk to,talk,[1],['wear']
walk to,lean on,[1],['wear']
walk to,sleep on,[1],['wear']
walk to,rest on,[1],['wear']
walk to,hit,[1],['wear']
walk to,feed,[1],['wear']
walk to,kick,[1],['wear']
walk to,skate on,[1],['wear']
walk,on,[1],['wear']
walk,wear,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
walk,has,[1],['wear']
walk,next to,[1],['wear']
walk,sleep next to,[1],['wear']
walk,sit next to,[1],['wear']
walk,stand next to,[1],['wear']
walk,park next,[1],['wear']
walk,walk next to,[1],['wear']
walk,walk past,[1],['wear']
walk,in,[1],['wear']
walk,hold,[1],['wear']
walk,beneath,[1],['wear']
walk,with,[1],['wear']
walk,on the top of,[1],['wear']
walk,sit on,[1],['wear']
walk,ride,[1],['wear']
walk,carry,[1],['wear']
walk,stand on,[1],['wear']
walk,use,[1],['wear']
walk,attach to,[1],['wear']
walk,cover,[1],['wear']
walk,touch,[1],['wear']
walk,inside,[1],['wear']
walk,adjacent to,[1],['wear']
walk,across,[1],['wear']
walk,contain,[1],['wear']
walk,drive,[1],['wear']
walk,eat,[1],['wear']
walk,park on,[1],['wear']
walk,lying on,[1],['wear']
walk,pull,[1],['wear']
walk,talk,[1],['wear']
walk,lean on,[1],['wear']
walk,sleep on,[1],['wear']
walk,rest on,[1],['wear']
walk,hit,[1],['wear']
walk,feed,[1],['wear']
walk,kick,[1],['wear']
walk,skate on,[1],['wear']
walk past,on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,wear,[27 30 39 48 53 57  1 42 55 22 46 49 50],"['hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
walk past,has,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,sleep next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,sit next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,stand next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,park next,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,walk next to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,above,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,stand behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,sit behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,park behind,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,in the front of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,under,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,stand under,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,sit under,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,near,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,walk to,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,walk,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,walk past,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,in,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
walk past,below,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,beside,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,walk beside,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,over,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,hold,[1],['wear']
walk past,by,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,beneath,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,with,[1],['wear']
walk past,on the top of,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,on the left of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,on the right of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,sit on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,ride,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,carry,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,look,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,stand on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,use,[1],['wear']
walk past,at,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,attach to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,cover,"[ 9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40 44 45 51
 52 59 60 61 63 65  1]","['above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
walk past,touch,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,watch,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,against,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,inside,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
walk past,adjacent to,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,across,[1],['wear']
walk past,contain,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
walk past,drive,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69  9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40
 44 45 51 52 59 60 61 63 65  1]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
walk past,drive on,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,taller than,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,eat,[1],['wear']
walk past,park on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,lying on,"[ 9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 28 32 33 37 40 44 45 51
 52 59 60 61 63 65  1]","['above' 'behind' 'stand behind' 'sit behind' 'park behind'
 'in the front of' 'under' 'stand under' 'sit under' 'near' 'walk to'
 'walk' 'below' 'beside' 'walk beside' 'over' 'by' 'on the left of'
 'on the right of' 'look' 'at' 'watch' 'against' 'drive on' 'taller than'
 'fly' 'face' 'play with' 'outside of' 'follow' 'wear']"
walk past,pull,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,talk,[1],['wear']
walk past,lean on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,fly,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,face,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,play with,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,sleep on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,outside of,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,rest on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,follow,[22 46 49 50 42 55],['in' 'inside' 'contain' 'drive' 'cover' 'lying on']
walk past,hit,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,feed,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,kick,[22 46 49 50],['in' 'inside' 'contain' 'drive']
walk past,skate on,[22 46 49 50],['in' 'inside' 'contain' 'drive']
in,on,"[ 0  2  3  4  5  6  7  8 21 29 31 34 35 36 38 41 43 47 54 56 58 62 64 66
 67 68 69 27 30 39 48 53 57  1 42 55 22 46 49 50]","['on' 'has' 'next to' 'sleep next to' 'sit next to' 'stand next to'
 'park next' 'walk next to' 'walk past' 'beneath' 'on the top of' 'sit on'
 'ride' 'carry' 'stand on' 'attach to' 'touch' 'adjacent to' 'park on'
 'pull' 'lean on' 'sleep on' 'rest on' 'hit' 'feed' 'kick' 'skate on'
 'hold' 'with' 'use' 'across' 'eat' 'talk' 'wear' 'cover' 'lying on' 'in'
 'inside' 'contain' 'drive']"
in,wear,[1],['wear']
